,showInProfile,allowDataAccess,showByline,showShareOptions,showTabs,showToolbar,showWatermark,warnDataAccess,id,ownerId,firstPublishDate,lastPublishDate,createdAt,lastUpdateDate,size,description,luid,permalink,revision,title,workbookRepoUrl,extractInfo,viewCount,defaultViewName,defaultViewRepoUrl,defaultViewLuid,authorProfileName,authorDisplayName,externalLink,numberOfFavorites,attributions,getDate
230,True,True,True,True,False,True,True,False,7146404,775932,1610376942174,1610377175330,1610376942177,1670109795146,12881,"MoM2021_w01: The great bicycles boom in 2020
#makeovermonday ",47e1ed4f-c5b6-45e4-8a3b-15bf613b885c,,1.2,MoM2021w01: The great bicycles boom in 2020,MoM2021_w01Thegreatebicyclesboomin2020,,110,Dashboard,MoM2021_w01Thegreatebicyclesboomin2020/sheets/Dashboard,f0c1d942-3f27-47ff-b01e-e65305163c5c,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
231,True,True,True,True,True,True,True,False,7019428,775932,1607424374991,1607425041063,1607424374995,1670071673474,38891,第6回関西Tableauユーザー会,3c028463-3523-40d1-873b-1acd064d5a68,,1.3,第6回関西Tableauユーザー会,6Tableau_16074243749930,,453,表紙,6Tableau_16074243749930/sheets/sheet0,8a2bdd13-f77d-4a4e-a132-7ebf83f7ebf8,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
232,True,True,True,True,False,True,True,False,6656865,775932,1600314907806,1600819802514,1600317819171,1669957796195,58032,四日市の公共施設検索ダッシュボード,5b47cc11-2f01-4c51-ab39-fc9d0736d9da,,1.4,四日市の公共施設検索ダッシュボード,29633,,374,Dashboard,29633/sheets/Dashboard,20c54e34-51ec-4c87-a40b-90bf6c11e2f4,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
233,True,True,True,True,False,True,True,False,6539534,775932,1597633666048,1597636238579,1597633666053,1669671835013,19484,MoM_2020w33: Where digital companies are based?,a255999c-294f-45b9-9f4c-bcd037eb2e56,,1.3,MoM_2020w33: Where digital companies are based?,MoM_2020w33Wheredigitalcompaniesarebased,,397,Dashboard,MoM_2020w33Wheredigitalcompaniesarebased/sheets/Dashboard,b4507040-23ab-4e15-8442-f6897a62b190,yuta1985,Yuta Sakai,,15,[],2025/08/29 17:32:34
234,True,True,True,True,False,True,True,False,6531636,775932,1597414246215,1597635549832,1597414246220,1669669836946,12520,MoM_2020w29: religion and homosexuality,3bccf18d-d83b-4127-8299-51b075d27d6b,,1.2,MoM_2020w29: Religion and Homosexuality,MoM_2020w29religionandhomosexuality,,97,Dashboard,MoM_2020w29religionandhomosexuality/sheets/Dashboard,198764f9-6aa3-4ca0-a106-01436c930edb,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
235,True,True,True,True,False,True,True,False,6525947,775932,1597289802529,1597289802529,1597289802535,1669668323799,16401,MoM_2020w31: UK Visits Abroad,e9cedfa2-56c4-4af5-9f72-f9b6e362505b,,1.0,MoM_2020w31: UK Visits Abroad,MoM_2020w31UKVisitsAbroad,,151,Dashboard,MoM_2020w31UKVisitsAbroad/sheets/Dashboard,01402673-712a-4f27-a4ae-33c0db204f83,yuta1985,Yuta Sakai,,3,[],2025/08/29 17:32:34
236,True,True,True,True,False,True,True,False,6522412,775932,1597216392115,1597281017203,1597216392120,1669665699596,1077602,MoM_2020w32: BENEFIT OF REMOTE WORK,ce757786-3a1d-4051-abd2-d42fdd7e5543,,1.3,MoM_2020w32: BENEFIT OF REMOTE WORK,MoM_2020w32BENEFITOFREMOTEWORK,,175,dashbord,MoM_2020w32BENEFITOFREMOTEWORK/sheets/dashbord,8f33894c-f747-490a-8e7b-bd527b0cdb2e,yuta1985,Yuta Sakai,,4,[],2025/08/29 17:32:34
237,True,True,True,True,False,True,True,False,6485847,775932,1596377627921,1596377627921,1596377627926,1669651495110,33930,MoM_2020w30: Women in national parliaments,251349e1-6d74-46e9-bbb6-26c4c3bc67e8,,1.0,MoM_2020w30: Women in national parliaments,MoM_2020w30Womeninnationalparliaments,,111,Dashboard,MoM_2020w30Womeninnationalparliaments/sheets/Dashboard,b7cbd592-ac4a-469e-a900-480af11be2f7,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
238,True,True,True,True,False,True,True,False,6430541,775932,1595168482804,1595204894561,1595168482808,1669632641792,1288190,"MoM_2020w28: Palmerpenguins
#makeovermonday
#MakeoverMonday2020 
#makeovermonday2020w28
#palmerpenguins ",c71b5a2e-f686-4e99-a4e5-781a3de4a1c1,,1.4,MoM_2020w28: Palmerpenguins,MoM_2020w28Palmerpenguins,,157,Dashboard,MoM_2020w28Palmerpenguins/sheets/Dashboard,85be10a9-27dc-4566-ab5c-47fd6a7abe51,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
239,True,True,True,True,False,True,True,False,6400783,775932,1594539473743,1594673151263,1594539473748,1669624567507,14132,MoM_2020w27: Mental Health in the UK,3bb0e55c-46f3-4552-8d52-03b095993048,,1.2,MoM_2020w27: Mental Health in the UK,MoM_2020w27MentalHealthintheUK,,102,dashboard,MoM_2020w27MentalHealthintheUK/sheets/dashboard,7058610f-13dd-4ec5-bf67-85d677a5ea72,yuta1985,Yuta Sakai,,4,[],2025/08/29 17:32:34
240,True,True,True,True,False,True,True,False,6358970,775932,1593611514089,1593612235462,1593611514093,1669600216477,436603,MoM_2020w26: Women's Economic Empowerment,09997067-aaf8-4dc2-bef4-cee7fed6b91f,,1.3,MoM2020w26: Women's Economic Empowerment,MoM_2020w26WomensEconomicEmpowerment,,144,dashboard,MoM_2020w26WomensEconomicEmpowerment/sheets/dashboard,495fb7f7-4c68-4991-8ddb-9f6e5c17581f,yuta1985,Yuta Sakai,,8,[],2025/08/29 17:32:34
241,True,True,True,True,False,True,True,False,6346085,775932,1593358851106,1593393137591,1593358851109,1669595519685,33110,"MoM_2020w25: Amazon's Business Growth.I tried new chart type.
#makeovermonday 
#MakeoverMonday2020 
#MakeoverMonday2020w25",85efaf69-68d3-485d-85d7-53661455e499,,1.1,MoM_2020w25:Amazon's Business Growth(another),MoM_2020w25AmazonsBusinessGrowthanother,,332,Dashboard,MoM_2020w25AmazonsBusinessGrowthanother/sheets/Dashboard,e78a7def-243d-436e-a03e-1afe93540fd1,yuta1985,Yuta Sakai,,22,[],2025/08/29 17:32:34
242,True,True,True,True,False,True,True,False,6339079,775932,1593181361460,1593352013096,1593181361465,1669593712494,12632,"MoM_2020w25: Amazon's Business Growth
#makeovermonday 
#MakeoverMonday2020 
#MakeoverMonday2020w25",a0e781e6-f46f-4d9f-b247-4c3f0e2c8729,,1.2,MoM_2020w25: Amazon's Business Growth,MoM_2020w25AmazonsBusinessGrowth,,146,Dashboard,MoM_2020w25AmazonsBusinessGrowth/sheets/Dashboard,5e9e346d-30c8-49a0-b966-33a10d58d55d,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
243,True,True,True,True,False,True,True,False,6314921,775932,1592689515883,1592689515883,1592689515888,1669586083291,369049,MoM_2020w24:HighSchoolAthleticsParticipationTrend,1cd1acf9-9caa-46dd-aad1-e44f0ae9c573,,1.0,MoM_2020w24:HighSchoolAthleticsParticipationTrend,MoM_2020w24HighSchoolAthleticsParticipationTrend,,108,Dashboard,MoM_2020w24HighSchoolAthleticsParticipationTrend/sheets/Dashboard,71817949-dd95-4584-8c44-a8b6d0784368,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
244,True,True,True,True,False,True,True,False,6277606,775932,1591936077752,1591996798242,1591936077756,1669570419772,14439,MoM_2020w23: Do you eat animal-free products?,c0fc4521-87fa-4d66-97bc-c4b30ded3609,,1.1,MoM_2020w23: Do you eat animal-free products?,MoM_2020w23Doyoueatanimal-freeproducts,,216,Do you eat animal-free products?,MoM_2020w23Doyoueatanimal-freeproducts/sheets/Doyoueatanimal-freeproducts,016f2b4b-c234-4500-a482-46ad393a14e2,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
245,True,True,True,True,False,True,True,False,6251488,775932,1591460771728,1591460840548,1591460771732,1669562288697,97164,"MoM_2020w22:Safe house save their life & right
#makeovermonday #makeovermonday2020 #makeovermonday2020w22 #viz5",c903e608-2664-47b2-882b-d80345b2501e,,1.1,MoM_2020w22:Safe house save their life & right,MoM_2020w22Safehousesavetheirliferight,,200,Safe house save their life & right ,MoM_2020w22Safehousesavetheirliferight/sheets/Safehousesavetheirliferight,5016b314-af3e-4a11-b777-dbcd64414fe6,yuta1985,Yuta Sakai,,6,[],2025/08/29 17:32:34
246,True,True,True,True,False,False,True,False,6228625,775932,1591019663661,1591162077180,1591019663664,1669556903579,60010,"My submission for #IronQuestMay2020. My theme is Sleeping Habits. I'm using AutoSleep App every day. So I made viz of my sleeping data.
#ironquest 
#IronQuestMay2020 ",756344bb-e317-4672-9334-62da18d60d09,,1.5,SleepingHabits,SleepingHabits,,2069,SleepingHabits,SleepingHabits/sheets/SleepingHabits,60438f60-4c11-4e77-b7ae-e5a74733015d,yuta1985,Yuta Sakai,,125,[],2025/08/29 17:32:34
247,True,True,True,True,True,True,True,False,6204092,775932,1590524962557,1590612417590,1590524962560,1669546491308,29631,"MoM2020w21: History of Music Media
#MakeoverMonday
#MakeoverMonday2020 
#MakeoverMonday2020w21
#music #MusicAnalytics 
",a957f24f-4e34-4f4f-a99b-5dd000d488c8,,1.6,MoM2020w21: History of Music Media,MoM2020w21HistoryofMusicMedia,,434,History of Music Media,MoM2020w21HistoryofMusicMedia/sheets/HistoryofMusicMedia,b5ba1275-c646-4cb4-ad56-909b8dba12ff,yuta1985,Yuta Sakai,,10,[],2025/08/29 17:32:34
248,True,True,True,True,True,True,True,False,6167206,775932,1589858976393,1590041094621,1589858976398,1669535731465,71360,"MoM2020w20: Car Insurance Rate
#makeovermonday 
#MakeoverMonday2020 
#MakeoverMonday2020w20",998a2145-c442-4f48-9591-b51d2020f425,,1.7,MoM2020w20: Car Insurance Rate,MoM2020w20CarInsuranceRate,,384,CarInsuranceRate,MoM2020w20CarInsuranceRate/sheets/CarInsuranceRate,adfac117-8a2e-4b77-8742-03a59c5f8a03,yuta1985,Yuta Sakai,,19,[],2025/08/29 17:32:34
249,True,True,True,True,False,True,True,False,6130735,775932,1589229157145,1590060960437,1589229157148,1669525524018,43678,"MoM_2020w19_r2
#MakeoverMonday
#MakeoverMonday2020
#MakeoverMonday2020W19
#worldhappinessreport ",afc2dc62-d3a3-43c2-80a1-58e71bffa65d,,1.6,MoM2020w19: World Happiness Report 2020,MoM_2020w19_r2,,832,Dashboard,MoM_2020w19_r2/sheets/Dashboard,bc3079a1-ad24-4040-96ff-64300565af69,yuta1985,Yuta Sakai,,26,[],2025/08/29 17:32:34
250,True,True,True,True,False,True,True,False,6120424,775932,1589034385314,1589034385314,1589034385317,1669521743590,320302,"MoM_2020w13
#MakeoverMonday
#MakeoverMonday2020 
#MakeoverMonday2020w13
#Pizza 
#pizzatoppings ",fd8bd0f3-9ddd-4982-9611-acb38bcf780f,,1.0,MoM2020w13:Pizza,MoM_2020w13,,147,Dashboard,MoM_2020w13/sheets/Dashboard,fe31c2e7-8cf8-4d26-bedb-1fabfbf3e64e,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
251,True,False,True,True,False,True,True,False,6118905,775932,1589003969561,1589339553601,1589003969564,1669521412807,1798592,"Googleが提供しているコミュニティモビリティレポートをもとに作成しています。
https://www.google.com/covid19/mobility/

#COVID19 
#Vizから見えるCOVID19 ",b364d61d-dccb-4140-a4a0-002af309b540,,1.8,コロナウイルスによる人々の生活の変化,Global_Mobility_Report,,404,Dashboard,Global_Mobility_Report/sheets/Dashboard,3f8c2f04-41be-4532-beea-95fe4065e50b,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Yoshihito Kimura', 'authorProfileName': 'yoshihito.kimura', 'attributionUrl': 'https://public.tableau.com/profile/yoshihito.kimura#!/vizhome/JapanCovid-19ReportTheshareofinfectedpersonsbyGenderandAges/sheet1', 'workbookName': 'Japan Covid-19 Report  The share(%) of infected persons by Gender and Ages   カラム地図って知ってますか？', 'workbookRepoUrl': 'JapanCovid-19ReportTheshareofinfectedpersonsbyGenderandAges', 'workbookViewName': 'sheet1'}]",2025/08/29 17:32:34
252,True,True,True,True,False,True,True,False,6107049,775932,1588798026790,1588826955344,1588798026795,1669518530704,250234,"MoM_2020w18 #makeovermonday #MakeoverMonday2020 #makeovermonday2020w18
",0898c3d2-0b96-42bb-9ec8-41a89c5511a7,,1.4,MoM_2020w18,MoM_2020w18,,124,Dashboard,MoM_2020w18/sheets/Dashboard,77239200-fe74-4d34-a4d6-f6e5916af18e,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
253,True,True,True,True,False,True,True,False,6089000,775932,1588509405807,1588807238020,1588509405811,1669512925976,16352,"MoM_2020w14
#makeovermonday 
#MakeoverMonday2020 
#makeovermonday2020w14",90d07622-580c-4561-a470-c17986b462d5,,1.3,MoM_2020w14,MoM_2020w14,,104,Dashboard,MoM_2020w14/sheets/Dashboard,8775e9b4-9d76-4a65-a4e0-ef283ae805f4,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
254,True,True,True,True,False,True,True,False,6070855,775932,1588192792411,1588192792411,1588192792413,1669508483313,10146,"MoM_2020w15
#MakeoverMonday
#MakeoverMonday2020 ",0b540374-bc12-41c8-ab22-204ae38bd240,,1.0,MoM_2020w15,MoM_2020w15,,193,Dashboard,MoM_2020w15/sheets/Dashboard,1100ba69-9912-4e62-898d-f431e63caec7,yuta1985,Yuta Sakai,,7,[],2025/08/29 17:32:34
255,True,True,True,True,False,True,True,False,6070197,775932,1588185259030,1588451992645,1588185259034,1669507131204,31834,"MoM_2020w17
#MakeoverMonday #MakeoverMonday2020",63a499f6-ffcf-40e0-bdc0-ccfea0bb18db,,1.8,MoM_2020w17,MoM_2020w17,,128,Dashboard,MoM_2020w17/sheets/Dashboard,2312036d-75fe-41c1-ab8f-e79e14d7cd07,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
256,True,True,True,True,False,True,True,False,6046844,775932,1587881440107,1587884088422,1587881440113,1669502621843,11799,"MoM_2020w16
#MakeoverMonday #MakeoverMonday2020",9be6c813-4127-4345-bf3d-1caf73e5363f,,1.4,MoM_2020w16,MoM_2020w16,,228,Dashboard,MoM_2020w16/sheets/Dashboard,d796fb35-f515-476a-8f7a-27eda4d50afc,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
257,True,True,True,True,False,True,True,False,5990728,775932,1587037032849,1587037032849,1587038300815,1669486583971,268219,チャートサンプル,41f62416-e247-4c11-8ae2-a479fec3d9d6,,1.0,チャートサンプル,20556,,86,Dashboard,20556/sheets/Dashboard,69b65e34-6644-4491-a697-327589521a62,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
258,True,True,True,True,True,True,True,False,5956331,775932,1586491642225,1589790779465,1586492775287,1669476511894,1086831,みんな大好きサンプルスーパーストアクイズ勉強会,09bba5fd-bdd8-41d4-a1df-f0573a38bd3e,,2.0,みんな大好きサンプルスーパーストアクイズ勉強会,19860,,2917,Q15(2),19860/sheets/Q152,bf019828-6a43-404e-89a5-caea7b8e8212,yuta1985,Yuta Sakai,,2,[],2025/08/29 17:32:34
259,True,True,True,True,False,True,True,False,5669674,775932,1579525273492,1579525273492,1579525273496,1669384994118,342202,WoW_2020w03,d89cb83b-e517-48c2-9500-73ca54333904,,1.0,WoW_2020w03,WoW_2020w03,,116,dashboard,WoW_2020w03/sheets/dashboard,33f27e2a-21ef-4088-abfc-92e6b38e52aa,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
260,True,True,True,True,False,True,True,False,5665695,775932,1579362627362,1579362627362,1579362627365,1669384011676,7997,MoM_2020w02,1e9d81ea-269c-481d-ac97-049886e9be52,,1.0,MoM_2020w02,MoM_2020w02,,72,Dashboard,MoM_2020w02/sheets/Dashboard,d1057411-b3a9-42c7-89e5-b2de6474cca1,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
261,True,True,True,True,False,True,True,False,5648215,775932,1578758205216,1578758205216,1578758205219,1669377421959,235345,WoW_2020w02,1eab3024-19cc-4167-b0bb-260309a419e4,,1.0,WoW_2020w02,WoW_2020w02,,87,Dashboard,WoW_2020w02/sheets/Dashboard,3ba2536f-252f-494e-b026-7b1609bbd85e,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/profile/ann.jackson#!/vizhome/WOW2020Week2BeautifulDynamicBarChart/WOW2020Week2DynamicBarChart', 'workbookName': '#WOW2020 Week 2 | Beautiful & Dynamic Bar Chart', 'workbookRepoUrl': 'WOW2020Week2BeautifulDynamicBarChart', 'workbookViewName': 'WOW2020Week2DynamicBarChart'}]",2025/08/29 17:32:34
262,True,True,True,True,False,True,True,False,5637235,775932,1578402228962,1578402974818,1578402228966,1669374446284,15532,mom_2020w01_ver.2,66d10a98-3004-46c9-99fe-2e129559693c,,1.3,mom_2020w01_ver.2,mom_2020w01_ver_2,,460,Dashboard,mom_2020w01_ver_2/sheets/Dashboard,3f0c6acd-9146-4248-a07f-a9b4d0b22288,yuta1985,Yuta Sakai,,9,[],2025/08/29 17:32:34
263,True,True,True,True,False,True,True,False,5632957,775932,1578244152088,1578289606158,1578244152091,1669373378103,13006,mom_2020w01,641a7983-d36e-4449-ad89-724ede1b7d51,,1.7,mom_2020w01,mom_2020w01,,419,Dashboard,mom_2020w01/sheets/Dashboard,7190dfeb-4810-40d6-abb2-fa391290b85c,yuta1985,Yuta Sakai,,7,[],2025/08/29 17:32:34
264,True,True,True,True,False,True,True,False,5632652,775932,1578233471856,1578236512156,1578233471858,1669373299153,276398,wow_2020w01,aadeb3ed-0d2e-4607-8a58-bb214fbe87f9,,1.2,wow_2020w01,wow_2020w01,,113,Dashboard,wow_2020w01/sheets/Dashboard,ca0b84a5-6e5c-4175-935f-44071e83d123,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Luke Stanke', 'authorProfileName': 'stanke', 'attributionUrl': 'https://public.tableau.com/profile/stanke#!/vizhome/WOW2020Week1CanyousortdimensionswithasingleclickWOW2020/SortwithSingleClick', 'workbookName': 'WOW2020 Week 1: Can you sort dimensions with a single click? #WOW2020', 'workbookRepoUrl': 'WOW2020Week1CanyousortdimensionswithasingleclickWOW2020', 'workbookViewName': 'SortwithSingleClick'}]",2025/08/29 17:32:34
265,True,True,True,True,False,True,True,False,5612246,775932,1577118389222,1577118389222,1577118389226,1669368014420,67269,MakeoverMonday_2019w46_r2,48ecfa8f-2629-4976-bb1a-57b77552e00e,,1.0,MakeoverMonday_2019w46_r2,MakeoverMonday_2019w46_r2,,107,dashboard,MakeoverMonday_2019w46_r2/sheets/dashboard,84903f17-6de8-4975-8611-6ce14e5e6215,yuta1985,Yuta Sakai,,0,[],2025/08/29 17:32:34
266,True,True,True,True,False,True,True,False,5610188,775932,1577025675725,1577026104277,1577025675730,1669367530412,66593,MoM_2019w46,86eca371-4e7f-4b63-ac2e-3b9257e68ec3,,1.1,MakeoverMonday_2019w46,MoM_2019w46_15770256757280,,121,dashboard,MoM_2019w46_15770256757280/sheets/dashboard,9d6ef4ef-9f8b-488f-98a5-503b3d173af7,yuta1985,Yuta Sakai,,6,"[{'authorDisplayName': 'Satoshi Ganeko', 'authorProfileName': 'satoshi.ganeko', 'attributionUrl': 'https://public.tableau.com/profile/satoshi.ganeko#!/vizhome/NightoutCostMOMweek482018/Nightout?publish=yes', 'workbookName': 'Nightout Cost(MOM week48 2018)', 'workbookRepoUrl': 'NightoutCostMOMweek482018', 'workbookViewName': 'Nightout?publish=yes'}]",2025/08/29 17:32:34
267,True,True,True,True,False,True,True,False,5609157,775932,1576954690465,1576954690465,1576954690468,1680615799788,358313,wow2019_week49,807d65e4-d2e1-41fb-9602-14d45d73010e,,1.0,WoW2019week49: Can you swap states?,wow2019_week49,,84,Dashboard,wow2019_week49/sheets/Dashboard,60fe0361-0e61-4553-aa39-78ad299ec0e7,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Luke Stanke', 'authorProfileName': 'stanke', 'attributionUrl': 'https://public.tableau.com/profile/stanke#!/vizhome/WorkoutWednesday2019-Week49-CanyouswapstatesWorkoutWednesday2019/Week49', 'workbookName': 'Workout Wednesday 2019 - Week 49 - Can you swap states? #WorkoutWednesday2019', 'workbookRepoUrl': 'WorkoutWednesday2019-Week49-CanyouswapstatesWorkoutWednesday2019', 'workbookViewName': 'Week49'}]",2025/08/29 17:32:34
268,True,True,True,True,False,True,True,False,5609152,775932,1576953973700,1576953973700,1576953973704,1680616173274,354406,wow2019_week48,068f4ebc-a614-4309-b55a-a5ea4c3de5fa,,1.0,WoW2019week48,wow2019_week48,,73,dashboard,wow2019_week48/sheets/dashboard,c38eb5a6-94bd-4ab6-9c83-a115ecc417e9,yuta1985,Yuta Sakai,,0,"[{'authorDisplayName': 'Ann Jackson', 'authorProfileName': 'ann.jackson', 'attributionUrl': 'https://public.tableau.com/profile/ann.jackson#!/vizhome/ContributinoofSalesbyStateWorkoutWednesday2019Week48/ContributionofSalesbyStateWorkoutWednesday2019Week48', 'workbookName': 'Contribution of Sales by State | #WorkoutWednesday2019  Week 48', 'workbookRepoUrl': 'ContributinoofSalesbyStateWorkoutWednesday2019Week48', 'workbookViewName': 'ContributionofSalesbyStateWorkoutWednesday2019Week48'}]",2025/08/29 17:32:34
269,True,True,True,True,False,True,True,False,5603954,775932,1576741699793,1576741699793,1576741699797,1680616180890,360951,WorkoutWednesday_2019week51,be8da870-256b-455d-ab61-7c02f4d7cd8d,,1.0,WoW2019week51,WorkoutWednesday_2019week51,,91,dashboard,WorkoutWednesday_2019week51/sheets/dashboard,f2936b9c-228b-46b5-a6c8-b8b6d48da904,yuta1985,Yuta Sakai,,1,"[{'authorDisplayName': 'Lorna Brown', 'authorProfileName': 'lorna.eden', 'attributionUrl': 'https://public.tableau.com/profile/lorna.eden#!/vizhome/WorkoutWednesday2019Week51/SalesPerformance', 'workbookName': '#WorkoutWednesday2019 Week 51', 'workbookRepoUrl': 'WorkoutWednesday2019Week51', 'workbookViewName': 'SalesPerformance'}]",2025/08/29 17:32:34
270,True,True,True,True,False,True,True,False,5598879,775932,1576593453329,1576593453329,1576593453334,1669363181448,51346963,MoM_Week32,b37fe9b4-cd50-4946-af57-635b4a326053,,1.0,MoM_Week32,MoM_Week32_15765934533320,,98,dashboard,MoM_Week32_15765934533320/sheets/dashboard,5e4b8cb3-8582-450d-8d79-d84a4f492dfa,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
271,True,True,True,True,False,True,True,False,5595944,775932,1576509311031,1576509311031,1576509311035,1669362361895,21355,MoM_2019_W51,96397e2a-dde7-4676-bfaa-1b0336ae0881,,1.0,MakeoverMonday2019_week51,MoM_2019_W51,,80,dashboard,MoM_2019_W51/sheets/dashboard,47bd7120-1cad-4842-9650-5f4e5dcecd43,yuta1985,Yuta Sakai,,1,[],2025/08/29 17:32:34
272,True,True,True,True,False,True,True,False,5595844,775932,1576506781999,1577027956229,1576506782003,1669362338500,51374490,MoM_Week32,7ffa18fb-58b2-4f1c-bce2-9c9d6a3042e2,,1.5,MakeoverMonday_2019week32,MoM_Week32,,198,dashboard_color&size,MoM_Week32/sheets/dashboard_colorsize,2d8ebfdb-a0c6-4968-a7ff-711e3d5a5030,yuta1985,Yuta Sakai,,8,[],2025/08/29 17:32:34
